State,Station Name (LEA),NSN,Item Name,Quantity,UI,Acquisition Value,DEMIL Code,DEMIL IC,Ship Date
AL,ABBEVILLE POLICE DEPT,6760-01-628-6105,CAMERA ROBOT       ,1,Each,600,D,7,2017-02-08 00:00:00
AL,ABBEVILLE POLICE DEPT,5855-01-577-7174,"ILLUMINATOR,INFRARED",10,Each,838,D,1,2017-03-28 00:00:00
AL,ABBEVILLE POLICE DEPT,2805-01-350-7828,"OUTBOARD MOTOR,GASOLINE",1,Each,7000,A,1,2017-05-16 00:00:00
AL,ABBEVILLE POLICE DEPT,7025-DS-PRO-JEC2,"PROJECTOR, COMPUTER SCREEN",1,Each,5495,A,,2017-05-01 00:00:00
AL,ABBEVILLE POLICE DEPT,1385-01-574-4707,"UNMANNED VEHICLE,GROUND",1,Each,10000,Q,3,2017-03-28 00:00:00
AL,ABBEVILLE POLICE DEPT,2320-01-371-9584,"TRUCK,UTILITY",1,Each,62627,C,1,2016-09-29 00:00:00
AL,ABBEVILLE POLICE DEPT,2320-01-107-7156,"TRUCK,UTILITY",1,Each,43376,Q,6,2016-09-02 00:00:00
AL,ABBEVILLE POLICE DEPT,2355-01-553-4634,MINE RESISTANT VEHICLE,1,Each,658000,C,1,2016-11-09 00:00:00
AL,ABBEVILLE POLICE DEPT,2320-01-371-9584,"TRUCK,UTILITY",1,Each,62627,C,1,2016-09-29 00:00:00
AL,ABBEVILLE POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",9,Each,315,D,1,2016-09-14 00:00:00
AL,ABBEVILLE POLICE DEPT,1005-01-587-7175,"MOUNT,RIFLE",10,Each,1647,D,1,2016-09-19 00:00:00
AL,ABBEVILLE POLICE DEPT,5855-DS-THR-MIMG,THERMAL IMAGINING EQUIPMENT,1,Each,0,D,,2016-06-02 00:00:00
AL,ABBEVILLE POLICE DEPT,2530-01-558-2138,"WHEEL,PNEUMATIC TIRE",4,Assembly,1289,A,1,2018-01-24 00:00:00
AL,ABBEVILLE POLICE DEPT,2330-00-133-1731,"SEMITRAILER,LOW BED",1,Each,20007,A,7,2018-02-09 00:00:00
AL,ABBEVILLE POLICE DEPT,6115-01-285-3012,"GENERATOR SET,DIESEL ENGINE",2,Each,9922.25,A,7,2018-02-12 00:00:00
AL,ABBEVILLE POLICE DEPT,6230-01-439-3732,"FLOODLIGHT SET,ELECTRIC",1,Each,12000,A,1,2018-01-31 00:00:00
AL,ABBEVILLE POLICE DEPT,3990-00-856-6245,"TIE DOWN,CARGO,VEHICLE",2,Set,956.54,A,1,2018-01-24 00:00:00
AL,ABBEVILLE POLICE DEPT,2330-00-133-1731,"SEMITRAILER,LOW BED",1,Each,20007,A,7,2018-02-09 00:00:00
AL,ABBEVILLE POLICE DEPT,2540-01-565-4700,BALLISTIC BLANKET KIT,10,Kit,13682.41,D,1,2018-01-30 00:00:00
AL,ABBEVILLE POLICE DEPT,4010-00-473-6166,"CHAIN ASSEMBLY,SINGLE LEG",10,Each,156.54,A,1,2018-01-23 00:00:00
AL,ABBEVILLE POLICE DEPT,8115-01-241-7524,"CONTAINER,CARGO",1,Each,5457,A,1,2018-01-23 00:00:00
AL,ABBEVILLE POLICE DEPT,3990-00-401-1503,"BINDER,LOAD",5,Each,314.38,A,1,2017-11-30 00:00:00
AL,ABBEVILLE POLICE DEPT,2320-01-447-3892,"TRUCK,WRECKER",1,Each,331680,A,1,2017-11-14 00:00:00
