State,Station Name (LEA),NSN,Item Name,Quantity,UI,Acquisition Value,DEMIL Code,DEMIL IC,Ship Date
AZ,AAPC TUCSON,5855-00-484-8638,NIGHT VISION SIGHT ,1,Each,2208,F,1,1995-03-02 00:00:00
AZ,AAPC TUCSON,5855-00-484-8638,NIGHT VISION SIGHT ,1,Each,2208,F,1,1995-03-02 00:00:00
AZ,AAPC TUCSON,5855-00-484-8638,NIGHT VISION SIGHT ,1,Each,2208,F,1,1995-03-02 00:00:00
AZ,AAPC TUCSON,5855-00-484-8638,NIGHT VISION SIGHT ,1,Each,2208,F,1,1995-03-02 00:00:00
AZ,AAPC TUCSON,5855-00-484-8638,NIGHT VISION SIGHT ,1,Each,2208,F,1,1995-03-02 00:00:00
AZ,AAPC TUCSON,5855-00-484-8638,NIGHT VISION SIGHT ,1,Each,2208,F,1,1995-03-02 00:00:00
AZ,AAPC TUCSON,5855-00-484-8638,NIGHT VISION SIGHT ,1,Each,2208,F,1,1995-03-02 00:00:00
AZ,AAPC TUCSON,5855-00-484-8638,NIGHT VISION SIGHT ,1,Each,2208,F,1,1995-03-02 00:00:00
AZ,AAPC TUCSON,5855-00-484-8638,NIGHT VISION SIGHT ,1,Each,2208,F,1,1995-03-02 00:00:00
AZ,AAPC TUCSON,5855-00-484-8638,NIGHT VISION SIGHT ,1,Each,2208,F,1,1995-03-02 00:00:00
AZ,AAPC TUCSON,5855-00-484-8638,NIGHT VISION SIGHT ,1,Each,2208,F,1,1995-03-02 00:00:00
AZ,AAPC TUCSON,5855-00-484-8638,NIGHT VISION SIGHT ,1,Each,2208,F,1,1995-03-02 00:00:00
AZ,AAPC TUCSON,5855-00-484-8638,NIGHT VISION SIGHT ,1,Each,2208,F,1,1995-03-02 00:00:00
AZ,AAPC TUCSON,5855-00-484-8638,NIGHT VISION SIGHT ,1,Each,2208,F,1,1995-03-02 00:00:00
AZ,AAPC TUCSON,5855-00-484-8638,NIGHT VISION SIGHT ,1,Each,2208,F,1,1995-03-02 00:00:00
AZ,AAPC TUCSON,5855-00-484-8638,NIGHT VISION SIGHT ,1,Each,2208,F,1,1995-03-02 00:00:00
AZ,AAPC TUCSON,5855-00-484-8638,NIGHT VISION SIGHT ,1,Each,2208,F,1,1995-03-02 00:00:00
AZ,AAPC TUCSON,5855-00-484-8638,NIGHT VISION SIGHT ,1,Each,2208,F,1,1995-03-02 00:00:00
AZ,AAPC TUCSON,5855-00-484-8638,NIGHT VISION SIGHT ,1,Each,2208,F,1,1995-03-02 00:00:00
AZ,AAPC TUCSON,5855-00-484-8638,NIGHT VISION SIGHT ,1,Each,2208,F,1,1995-03-02 00:00:00
AZ,AAPC TUCSON,5855-00-484-8638,NIGHT VISION SIGHT ,1,Each,2208,F,1,1995-03-02 00:00:00
