State,Station Name (LEA),NSN,Item Name,Quantity,UI,Acquisition Value,DEMIL Code,DEMIL IC,Ship Date,Station Type
NC,AHOSKIE POLICE DEPT,2320-01-128-9551,"TRUCK,UTILITY",1,Each,50458,C,1,2012-11-16 00:00:00,State
NC,AHOSKIE POLICE DEPT,2320-01-128-9551,"TRUCK,UTILITY",1,Each,50458,C,1,2012-11-16 00:00:00,State
NC,AHOSKIE POLICE DEPT,5895-01-578-1600,"EXTRACTOR,TARGET,INTERROGATOR SET",2,Each,7500,D,1,2018-05-02 00:00:00,State
NC,ALEXANDER COUNTY SHERIFF'S OFFICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,D,1,1993-11-02 00:00:00,State
NC,ALEXANDER COUNTY SHERIFF'S OFFICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,D,1,1993-11-02 00:00:00,State
NC,ALEXANDER COUNTY SHERIFF'S OFFICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,321,D,1,2013-07-03 00:00:00,State
NC,ALEXANDER COUNTY SHERIFF'S OFFICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,321,D,1,2013-07-03 00:00:00,State
NC,ALEXANDER COUNTY SHERIFF'S OFFICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,321,D,1,2013-07-03 00:00:00,State
NC,ALEXANDER COUNTY SHERIFF'S OFFICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,321,D,1,2013-07-03 00:00:00,State
NC,ALEXANDER COUNTY SHERIFF'S OFFICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,321,D,1,2013-07-03 00:00:00,State
NC,ALEXANDER COUNTY SHERIFF'S OFFICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,321,D,1,2013-07-03 00:00:00,State
NC,ALEXANDER COUNTY SHERIFF'S OFFICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,321,D,1,2013-07-03 00:00:00,State
NC,ALEXANDER COUNTY SHERIFF'S OFFICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,D,1,1994-02-24 00:00:00,State
NC,ALEXANDER COUNTY SHERIFF'S OFFICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,D,1,1996-06-04 00:00:00,State
NC,ALEXANDER COUNTY SHERIFF'S OFFICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,D,1,1994-02-24 00:00:00,State
NC,ALEXANDER COUNTY SHERIFF'S OFFICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,D,1,1996-06-04 00:00:00,State
NC,ALEXANDER COUNTY SHERIFF'S OFFICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,D,1,1993-11-02 00:00:00,State
NC,ALEXANDER COUNTY SHERIFF'S OFFICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,D,1,1996-05-29 00:00:00,State
NC,ALEXANDER COUNTY SHERIFF'S OFFICE,1240-01-412-6608,"TELESCOPE,STRAIGHT",6,Each,987,F,1,2013-09-10 00:00:00,State
NC,ALEXANDER COUNTY SHERIFF'S OFFICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,D,1,1996-05-29 00:00:00,State
NC,ALLEGHANY COUNTY SHERIFF'S OFFICE,2320-01-540-2038,"TRUCK,UTILITY",1,Each,213578,C,1,2019-08-27 00:00:00,State
NC,AVERY COUNTY SHERIFF'S OFFICE,6115-01-319-9032,"GENERATOR SET,DIESEL ENGINE,TRAILER MOUNTED",1,Each,17730,A,7,2020-02-05 00:00:00,State
NC,AVERY COUNTY SHERIFF'S OFFICE,3431-DS-WEL-DER0,ELECTRIC ARC WELDING EQUIPMENT,1,Each,14000,A,,2020-03-31 00:00:00,State
NC,AVERY COUNTY SHERIFF'S OFFICE,6230-DS-LIG-HT01,"ELECTRIC PORTABLE, HAND LIGHTING EQUIP",1,Each,2011.22,A,,2020-03-31 00:00:00,State
NC,AVERY COUNTY SHERIFF'S OFFICE,8405-01-547-2559,"LINER,WET WEATHER PONCHO",5,Each,39.41,A,1,2020-03-19 00:00:00,State
NC,AVERY COUNTY SHERIFF'S OFFICE,6150-01-208-9754,"FEEDER SYSTEM,ELECT",8,Each,5799,A,7,2020-03-31 00:00:00,State
NC,AVERY COUNTY SHERIFF'S OFFICE,6115-01-274-7387,"GENERATOR SET,DIESEL ENGINE",1,Each,12797.7,A,7,2020-02-05 00:00:00,State
NC,AVERY COUNTY SHERIFF'S OFFICE,6230-00-635-4998,FLASHLIGHT,12,Each,4.7,A,1,2020-02-05 00:00:00,State
NC,AVERY COUNTY SHERIFF'S OFFICE,5130-00-903-2510,"SAW,BAND,ELECTRIC,PORTABLE",1,Each,488.81,A,1,2020-02-05 00:00:00,State
NC,AVERY COUNTY SHERIFF'S OFFICE,8465-01-524-5285,RUCKSACK LARGE FIELD PACK,1,Each,83.07,A,1,2020-03-19 00:00:00,State
