State,Station Name (LEA),NSN,Item Name,Quantity,UI,Acquisition Value,DEMIL Code,DEMIL IC,Ship Date,Station Type
PA,ABINGTON TOWNSHIP POLICE DEPT,4933-01-564-8971,"SHOP EQUIPMENT,SMALL ARMS",1,Set,18475,B,3,2014-10-20 00:00:00,State
PA,ABINGTON TOWNSHIP POLICE DEPT,1240-01-575-1724,SIGHT UNIT,6,Each,1441,D,1,2019-03-22 00:00:00,State
PA,ABINGTON TOWNSHIP POLICE DEPT,5855-01-228-0939,NIGHT VISION GOGGLE,1,Each,7621,F,1,2018-01-12 00:00:00,State
PA,ABINGTON TOWNSHIP POLICE DEPT,5855-01-228-0939,NIGHT VISION GOGGLE,1,Each,7621,F,1,2018-01-12 00:00:00,State
PA,ABINGTON TOWNSHIP POLICE DEPT,5855-01-228-0939,NIGHT VISION GOGGLE,1,Each,7621,F,1,2018-01-12 00:00:00,State
PA,ABINGTON TOWNSHIP POLICE DEPT,1005-01-559-7993,"SIGHT,HOLOGRAPHIC",10,Each,485.43,D,1,2014-11-04 00:00:00,State
PA,ABINGTON TOWNSHIP POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,D,1,1998-05-27 00:00:00,State
PA,ABINGTON TOWNSHIP POLICE DEPT,5855-01-228-0939,NIGHT VISION GOGGLE,1,Each,7621,F,1,2018-01-12 00:00:00,State
PA,ABINGTON TOWNSHIP POLICE DEPT,5855-01-228-0939,NIGHT VISION GOGGLE,1,Each,7621,F,1,2018-01-12 00:00:00,State
PA,ABINGTON TOWNSHIP POLICE DEPT,5895-01-518-8865,"KIT,DUAL,COM,LF,RG ",3,Kit,1174.2,Q,3,2016-09-13 00:00:00,State
PA,ABINGTON TOWNSHIP POLICE DEPT,5855-01-228-0939,NIGHT VISION GOGGLE,1,Each,7621,F,1,2018-01-12 00:00:00,State
PA,ABINGTON TOWNSHIP POLICE DEPT,5855-01-228-0939,NIGHT VISION GOGGLE,1,Each,7621,F,1,2018-01-12 00:00:00,State
PA,ABINGTON TOWNSHIP POLICE DEPT,5855-01-228-0939,NIGHT VISION GOGGLE,1,Each,7621,F,1,2018-01-12 00:00:00,State
PA,ABINGTON TOWNSHIP POLICE DEPT,5855-01-228-0939,NIGHT VISION GOGGLE,1,Each,7621,F,1,2018-01-12 00:00:00,State
PA,ABINGTON TOWNSHIP POLICE DEPT,5855-01-228-0939,NIGHT VISION GOGGLE,1,Each,7621,F,1,2018-01-12 00:00:00,State
PA,ABINGTON TOWNSHIP POLICE DEPT,1240-01-412-6608,"TELESCOPE,STRAIGHT",3,Each,987,F,1,2016-10-18 00:00:00,State
PA,ABINGTON TOWNSHIP POLICE DEPT,2355-01-553-4634,MINE RESISTANT VEHICLE,1,Each,658000,C,1,2016-10-26 00:00:00,State
PA,ABINGTON TOWNSHIP POLICE DEPT,5895-01-518-8870,"KIT,DUAL,COMM,RT,RG",1,Kit,984.3,Q,3,2016-09-13 00:00:00,State
PA,ABINGTON TOWNSHIP POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",5,Each,321,D,1,2015-04-15 00:00:00,State
PA,ABINGTON TOWNSHIP POLICE DEPT,5860-01-491-9639,INTEGRATED LASER LIGHT MODULE,10,Each,1637.13,D,1,2016-04-28 00:00:00,State
PA,ABINGTON TOWNSHIP POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,D,1,1996-05-30 00:00:00,State
PA,ABINGTON TOWNSHIP POLICE DEPT,2330-DS-TRA-ILE1,TRAILER,1,Each,25000,A,,2019-11-18 00:00:00,State
PA,ABINGTON TOWNSHIP POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,D,1,1998-03-26 00:00:00,State
PA,ABINGTON TOWNSHIP POLICE DEPT,1005-01-596-4872,"BASE,SCOPE         ",3,Each,191,B,3,2019-01-16 00:00:00,State
PA,ABINGTON TOWNSHIP POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,D,1,1997-10-10 00:00:00,State
PA,ADAMS COUNTY SHERIFF OFFICE,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749,D,1,2014-11-12 00:00:00,State
PA,ADAMS COUNTY SHERIFF OFFICE,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749,D,1,2014-11-19 00:00:00,State
PA,ADAMS COUNTY SHERIFF OFFICE,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749,D,1,2014-11-12 00:00:00,State
PA,ADAMS COUNTY SHERIFF OFFICE,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749,D,1,2014-11-19 00:00:00,State
PA,ADAMS COUNTY SHERIFF OFFICE,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749,D,1,2014-11-12 00:00:00,State
PA,ADAMS COUNTY SHERIFF OFFICE,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749,D,1,2014-11-19 00:00:00,State
PA,ADAMS COUNTY SHERIFF OFFICE,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749,D,1,2014-11-19 00:00:00,State
PA,ADAMS COUNTY SHERIFF OFFICE,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749,D,1,2014-11-12 00:00:00,State
PA,ADAMS COUNTY SHERIFF OFFICE,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749,D,1,2014-11-12 00:00:00,State
PA,ADAMS COUNTY SHERIFF OFFICE,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749,D,1,2014-11-19 00:00:00,State
PA,ADAMS COUNTY SHERIFF OFFICE,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749,D,1,2014-11-19 00:00:00,State
PA,ALBURTIS POLICE DEPT,1005-00-856-6885,"RIFLE,5.56 MILLIMETER",1,Each,120,D,1,2012-02-01 00:00:00,State
PA,ALBURTIS POLICE DEPT,1005-00-856-6885,"RIFLE,5.56 MILLIMETER",1,Each,120,D,1,2012-02-01 00:00:00,State
PA,ALBURTIS POLICE DEPT,1005-00-856-6885,"RIFLE,5.56 MILLIMETER",1,Each,120,D,1,2012-02-01 00:00:00,State
PA,ARCHBALD PD,7021-DS-LAP-TOP2,LAPTOP COMPUTER,15,Each,1555,A,,2019-04-26 00:00:00,State
PA,ASTON TOWNSHIP POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",5,Each,321,D,1,2014-09-24 00:00:00,State
PA,ASTON TOWNSHIP POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",15,Each,321,D,1,2014-09-24 00:00:00,State
PA,BALDWIN BOROUGH POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2002-12-04 00:00:00,State
PA,BALDWIN BOROUGH POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2002-12-04 00:00:00,State
PA,BALDWIN BOROUGH POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2002-12-04 00:00:00,State
PA,BALDWIN TOWNSHIP POLICE DEPT,1005-00-856-6885,"RIFLE,5.56 MILLIMETER",1,Each,120,D,1,2011-10-12 00:00:00,State
PA,BALDWIN TOWNSHIP POLICE DEPT,1005-00-856-6885,"RIFLE,5.56 MILLIMETER",1,Each,120,D,1,2011-10-12 00:00:00,State
PA,BALDWIN TOWNSHIP POLICE DEPT,1005-00-856-6885,"RIFLE,5.56 MILLIMETER",1,Each,120,D,1,2010-08-26 00:00:00,State
PA,BALDWIN TOWNSHIP POLICE DEPT,1005-00-856-6885,"RIFLE,5.56 MILLIMETER",1,Each,120,D,1,2011-10-12 00:00:00,State
PA,BEAVER COUNTY SHERIFF OFFICE,5860-01-350-8551,LASER-INFRARED OBSERVATION SET,1,Each,22015,D,1,2018-06-11 00:00:00,State
PA,BEAVER COUNTY SHERIFF OFFICE,8465-00-242-7860,HANDCUFFS,20,Each,12.77,Q,6,2019-06-04 00:00:00,State
PA,BEAVER COUNTY SHERIFF OFFICE,8430-01-527-8283,"BOOTS,COLD WEATHER",1,Pair,115.79,A,1,2019-07-30 00:00:00,State
