State,Station Name (LEA),NSN,Item Name,Quantity,UI,Acquisition Value,DEMIL Code,DEMIL IC,Ship Date,Station Type
NM,ALAMOGORDO POLICE DEPARTMENT,1385-01-574-4707,"UNMANNED VEHICLE,GROUND",1,Each,10000,Q,3,2014-02-06 00:00:00,State
NM,ALAMOGORDO POLICE DEPARTMENT,2355-01-555-0908,MINE RESISTANT VEHICLE,1,Each,412000,C,1,2013-10-15 00:00:00,State
NM,ALAMOGORDO POLICE DEPARTMENT,1240-01-411-1265,"SIGHT,REFLEX",9,Each,321,D,1,2016-12-21 00:00:00,State
NM,ALAMOGORDO POLICE DEPARTMENT,1240-01-411-1265,"SIGHT,REFLEX",25,Each,321,D,1,2016-12-21 00:00:00,State
NM,ALAMOGORDO POLICE DEPARTMENT,1240-01-411-1265,"SIGHT,REFLEX",25,Each,321,D,1,2016-12-21 00:00:00,State
NM,ALAMOGORDO POLICE DEPARTMENT,2320-01-107-7153,"TRUCK,UTILITY",1,Each,63894,C,1,2013-07-12 00:00:00,State
NM,ALBUQUERQUE POLICE DEPT,1240-01-540-3690,"SIGHT,REFLEX",28,Each,321,D,1,2014-04-21 00:00:00,State
NM,ALBUQUERQUE POLICE DEPT,1240-01-528-8236,"FILTER,LIGHT,TELESCOPIC INSTRUMENT",2,Each,524,D,1,2015-12-29 00:00:00,State
NM,ALBUQUERQUE POLICE DEPT,1240-01-576-6134,"SIGHT,REFLEX",1,Each,446,D,1,2015-06-16 00:00:00,State
NM,ALBUQUERQUE POLICE DEPT,1240-01-492-5264,"SIGHT,HOLOGRAPHIC  ",90,Each,587.61,D,1,2014-06-26 00:00:00,State
NM,ALBUQUERQUE POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",19,Each,321,D,1,2015-07-28 00:00:00,State
NM,ALBUQUERQUE POLICE DEPT,1240-01-576-6134,"SIGHT,REFLEX",1,Each,446,D,1,2015-06-16 00:00:00,State
NM,ALBUQUERQUE POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",39,Each,321,D,1,2015-07-14 00:00:00,State
NM,ALBUQUERQUE POLICE DEPT,2355-01-590-1660,MINE RESISTANT VEHICLE,1,Each,733000,C,1,2014-02-13 00:00:00,State
NM,ALBUQUERQUE POLICE DEPT,1385-01-574-4707,"UNMANNED VEHICLE,GROUND",1,Each,10000,Q,3,2014-02-06 00:00:00,State
NM,ALBUQUERQUE POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",23,Each,321,D,1,2014-09-23 00:00:00,State
NM,BERNALILLO COUNTY SHERIFF OFFICE,4920-01-088-4573,MAINTENANCE STAND,1,Each,5600,B,3,2017-09-12 00:00:00,State
NM,BERNALILLO COUNTY SHERIFF OFFICE,5855-01-464-3152,"SIGHT,THERMAL",6,Each,17591,F,7,2015-04-29 00:00:00,State
NM,BERNALILLO COUNTY SHERIFF OFFICE,1510-DS-FIX-WNGA,"AIRCRAFT, FIXED WING",1,Each,9000,B,,2007-08-09 00:00:00,State
